url,label
http://129523coinbase.com/,1
http://1900894.cc/,1
http://1emy.biz/,1
http://3701017999480637756.corporacion-desguridad-deti.mx/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-,1
http://45863fjglk.vip/,1
http://77p.mobi/,1
http://ahlxgcdb.com/chx02.html,1
http://airbnb-clone-farukipekcom.vercel.app/,1
http://ajmalkhan203.github.io/Amazon-Clone,1
http://alertas-de-viaje.mx/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
http://amazonopka.shop/,1
http://app.freightinternationalservices.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-,1
http://aslmatbaa.com/aol/auto/index.html,1
http://avmwork.ro/app/TW,1
http://bafkreiehxurwihnb42gzactxbwibi5mdsg3zckzmdovgp7vapfq4shepfa.ipfs.dweb.link/,1
http://bafybeicjb6rkqfk5vift3gvfepgnvvy33tjwon736seucsstcluosndqgy.ipfs.dweb.link/,1
http://bfgjhtj.vip/,1
http://biggest-account-995435.framer.app/,1
http://buenaventuramission.verifytoken.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-,1
http://bumyslfpfm.duckdns.org/en/,1
http://business-for-advertisers-impersonation-claim.pages.dev/,1
http://bxjwkbsidjsndidjjxja.com/im,1
http://byx3g.mobi/,1
http://creditunion-authority.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
http://d12tgvynb5e7un.cloudfront.net/,1
http://d1h167kqs4nc739l06ag.edoctransfer.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-,1
http://d1h18snpm74c73ce2gd0.us.divertido.juegos/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-,1
http://dd98-casefb721436.vercel.app/,1
http://f.digitalmaillane.com/igit/4/3205tyjCo60btyit93C6yjCjysbj83Ce17C65xCgtC9C2,1
http://f.digitalmaillane.com/igit/4/39d8xf7Ag6idtcv6mgA2ixAt4fcrggA6glAiiaAt6AmAf,1
http://f.digitalmaillane.com/igit/4/3ygdpqqHx0ntyex8oiHskzHuevbaziH7inHkkcHv8HoHh,1
http://f.digitalmaillane.com/igit/4/6vff8puV1sb8iyhs82Vc4jVqcx7taVr27V44wVfsV8V1,1
http://f.digitalmaillane.com/igit/4/7jkqvs8Thspz5o7iysT2u9Tnzabg7ThsxTwumT5iTyTr,1
http://f.digitalmaillane.com/igit/4/7ztbqgnJy85q3l4fvpJbr6J4zsnneJfpuJsrjJ2fJvJo,1
http://f.digitalmaillane.com/igit/4/dm964m2Vyqyoy3nye8Vb3oVheayrwVj6cVaa2VlyVeV7,1
http://facilities-communications.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
http://g2mk.tap42875cr.cc/,1
http://gift-cards.cfd/,1
http://gov.uk-dwpens.bond/uk,1
http://gov.uk-dwpexc.bond/uk,1
http://hotelmeneger.github.io/sadwrttqreserv.com,1
http://https-www_metamask-us.godaddysites.com/,1
http://institutojanekruger.com/vendor/cocur/a/santander/pankki/auth-login/index.php,1
http://it-support-group.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
http://jaminiilllogiin_jamini.godaddysites.com/,1
http://jonsnation.github.io/CloneLab,1
http://lcloud.comk54-i7.org/expire,1
http://linkitaoe.qpon/au,1
http://list-mgmt.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
http://log-handler-15828003109.vercel.app/,1
http://lulu.pnckswap.financial/,1
http://m.amgggml.com/mobile/home/,1
http://m.imqkuc.cn/start.html,1
http://m.mail.allhrgroup.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
http://m8o8.tap4303kxj.cc/,1
http://mailsrv.itupdates.support/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
http://mountomsik_logi_usa.godaddysites.com/,1
http://mtamask.weebly.com/,1
http://myshawacct.codeberg.page/views,1
http://nav.dedyn.io/,1
http://newsalerts.eu/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
http://openseanftoffers.art/assets/notfound,1
http://owltoredao.pages.dev/,1
http://palivor360.com/CHECKACCOUNT2025/Sites/index.html,1
http://paramshah2005.github.io/Amazon_Clone_Frontend,1
http://ppsk.tap42862ae.cc/,1
http://pub-6f5f5befe14e4f778ca278fd7e0a2abf.r2.dev/index.html,1
http://pub-8c1be1f2764c443096fe5ba20d7802b5.r2.dev/index.html,1
http://pub-cacc564fbac6477cbae0e53f962ed140.r2.dev/docs.html,1
http://r555.netlify.app/,1
http://reservation-37346868.asia/p,1
http://reservation-763465265.asia/p,1
http://rlymsgttlz.duckdns.org/en/,1
http://rufat1902.github.io/Netflix,1
http://s.team-kg.com/,1
http://sap1482n2e.cc/,1
http://sap1558uaf.cc/,1
http://sap1737xp5.cc/,1
http://sap1767w1k.cc/,1
http://sap1780j8s.cc/,1
http://securebankinggroup.org/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
http://site.great-restaurant-deals.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-,1
http://sonukumar8933.github.io/Amazon-clone-website,1
http://steamcommunnitty.cc/activation=Dor5Fhnm6w/,1
http://sterianbratu.ro/net/,1
http://tech-institute.org/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
http://tecnologiaalgazul.verifytoken.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-,1
http://tecnologiamedica.mx/cast/xinfini,1
http://tesla.demo.webernets.online/,1
http://test.currentnewsalerts.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
http://titanxrbx4all.netlify.app/10/5/25,1
http://tk.store-sp.shop/,1
http://trhukuktc.net/,1
http://u9cy.tap3946kor.cc/,1
http://uaid.tap4309g35.cc/,1
http://urldefense.com.download.webaccess-alert.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-,1
http://urlz.fr/uOkk,1
http://vakifbankonlineislemler.vercel.app/10/5/25,1
http://walletconnect-check275640.cfd/,1
http://webaccess-email.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
http://webaccess-email.org/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
http://wildcard.facture-rapide.fr/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
http://wk-20240327-2.pages.dev/,1
http://www.airbnb-clone-farukipekcom.vercel.app/,1
http://www.aoladmin87.weebly.com/,1
http://www.b208o.xyz/,1
http://www.jlxk-casefb349361.vercel.app/,1
http://www.kysgo.pe/AMM/am/,1
http://www.m98e.xyz/,1
http://www.migoubv.sbs/,1
http://www.mysterybox-nft-weld.vercel.app/,1
http://www.nav.dedyn.io/,1
http://www.netflix-clone-pi-umber.vercel.app/,1
http://www.qfsledger-lobstr.com/,1
http://www.roberthood.net/me/young/quak/bizmail.php,1
http://www.sap28706z2.cc/,1
http://www.schwabb-charlesschwab.us.e-ledgerlive.com/,1
http://www.sld.usnic-infosec.me/,1
http://www.teams-app.world/,1
http://www.usnic-infosec.me/,1
http://www.vakifbankonlineislemler.vercel.app/,1
http://www.webmailsecure.vercel.app/,1
http://www.wswwb.icu/,1
http://www.x49j.xyz/,1
http://xfinity-l0gin.webredirect.org/,1
https://0716vles.pages.dev/,1
https://234565432.shop/,1
https://3guq.sap28706z2.cc/,1
https://accounts.bmwweb.biz/en/login,1
https://agreement.scanlonchiro.com/,1
https://alianzas.dev.iprisma.es/wp-includes/Text/dhjquab/xjygm1v/1byagzq/chx01.html,1
https://allegro.12098xz7.sbs/,1
https://allnodeswift.pages.dev/app/,1
https://andrewjohnccontactinfo-max.github.io/eloe,1
https://aniketxsahu.github.io/Netflix-Clone/,1
