url,label
https://allnodeswift.pages.dev/app/,1
https://russianfood.com/,0
https://pages.dev/,0
http://sterianbratu.ro/net/,1
http://129523coinbase.com/,1
https://inicio-off.shop/,1
https://steamcounmunity.com/cs2_mirage,1
https://dnsowl.com/,0
http://pub-6f5f5befe14e4f778ca278fd7e0a2abf.r2.dev/index.html,1
https://speedtest.net/,0
https://www.m98g.xyz/,1
https://lnk.ink/PhatLixiS666,1
http://urlz.fr/uOkk,1
https://cedexis.net/,0
https://actu.fr/,0
https://lum22.vercel.app/,1
http://biggest-account-995435.framer.app/,1
http://ajmalkhan203.github.io/Amazon-Clone,1
http://webaccess-email.org/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
http://www.teams-app.world/,1
https://cxsssff3.pwa-s6ax2.com/home/,1
https://edna.ru/,0
https://alidns.com/,0
https://independent.co.uk/,0
https://gdemoideti.ru/,0
https://vecdnlb.com/,0
https://shop.doazmaz.top/,1
https://www.f104u.xyz/,1
https://creativecommons.org/,0
https://amagi.tv/,0
https://trendmicro.com/,0
http://facilities-communications.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
http://bumyslfpfm.duckdns.org/en/,1
http://securebankinggroup.org/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
https://staamcommnunity.com/tradeoffer/new/,1
https://washingtonpost.com/,0
https://gov.uk-dwpdic.qpon/uk/,1
https://rule34.xxx/,0
https://discord.com/,0
https://harryxstar1010.github.io/Backupcodeed,1
https://edgecdn.ru/,0
https://suiteapps-trezor-io.typedream.app/,1
https://azure-dns.com/,0
https://myhuaweicloud.com/,0
http://www.aoladmin87.weebly.com/,1
https://www.coinbase16.vercel.app/,1
https://alicdn.com/,0
https://www.2025-rkschedule.vip/,1
https://green02.mzlcpsm.eu.org/,1
https://mega.co.nz/,0
https://business-for-roost-hub.pages.dev/,1
https://voloqqo.click/,1
http://r555.netlify.app/,1
https://sharethrough.com/,0
https://yandex.by/,0
https://deltaork.com/,0
https://apollohouses.it/css/,1
https://bnpparibas.simpaticotech.it/,1
https://gov.uk-dwpefv.xyz/uk,1
http://app.freightinternationalservices.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-,1
http://sonukumar8933.github.io/Amazon-clone-website,1
https://aruntiwari11.github.io/Amazon.io,1
https://usatoday.com/,0
https://boyfriendtv.com/,0
https://steamserver.net/,0
http://www.m98e.xyz/,1
https://cdn77.org/,0
https://goodreads.com/,0
https://direct-connect53.com/,1
https://hurriyet.com.tr/,0
https://classlink.com/,0
https://ledgerledger-live.typedream.app/,1
https://arxiv.org/,0
https://leboncoin.fr/,0
https://google-analytics.com/,0
https://otto.de/,0
https://unpkg.com/,0
https://whatswebuig.com/,1
https://frontiersin.org/,0
https://pangle.io/,0
https://customer-support-centerx.pages.dev/,1
https://stickyadstv.com/,0
https://trello.com/,0
https://tiktokcdn.com/,0
https://kucion-logn.godaddysites.com/,1
http://rufat1902.github.io/Netflix,1
https://uniswap30.vip/,1
https://easybank-landing-page-nu.vercel.app/,1
https://theverge.com/,0
https://accounts.bmwweb.biz/en/login,1
http://bafkreiehxurwihnb42gzactxbwibi5mdsg3zckzmdovgp7vapfq4shepfa.ipfs.dweb.link/,1
https://spiegel.de/,0
https://si.team-stt.com/p/fhtb-mrgw/nwjrmgwv/,1
https://icloud-content.com/,0
http://f.digitalmaillane.com/igit/4/dm964m2Vyqyoy3nye8Vb3oVheayrwVj6cVaa2VlyVeV7,1
https://vpn-genre-episodes-retrieve.trycloudflare.com/login.html,1
https://mti.zoj.mybluehost.me/wp-includes/block-supports/sal/jao/jsek/jzfk/3D/NameId/sr/s.php,1
http://mtamask.weebly.com/,1
https://rambler.ru/,0
http://xfinity-l0gin.webredirect.org/,1
https://kucon-logu.godaddysites.com/,1
http://owltoredao.pages.dev/,1
https://rfihub.com/,0
https://note.com/,0
https://www.uitkonlines.sbs/,1
https://vk.ru/,0
http://www.sap28706z2.cc/,1
http://bxjwkbsidjsndidjjxja.com/im,1
https://www.tkmall98.shop/,1
https://mangosip.ru/,0
https://projetomercadolivreversaoromulo.vercel.app/,1
https://xhamster.desi/,0
https://hicloud.com/,0
https://youku.com/,0
https://giphy.com/,0
https://launchdarkly.com/,0
https://quantserve.com/,0
http://f.digitalmaillane.com/igit/4/39d8xf7Ag6idtcv6mgA2ixAt4fcrggA6glAiiaAt6AmAf,1
https://ks-cdn.com/,0
https://bloomberg.com/,0
https://whats-zvr.vip/,1
https://gov.uk-dwpefs.xyz/uk,1
https://rapid7.com/,0
https://lanacion.com.ar/,0
http://walletconnect-check275640.cfd/,1
http://www.netflix-clone-pi-umber.vercel.app/,1
https://ivi.ru/,0
https://www.dnzfrsttt.shop/,1
https://autodesk.com/,0
https://crazygames.com/,0
http://sap1780j8s.cc/,1
https://freepik.com/,0
http://d1h18snpm74c73ce2gd0.us.divertido.juegos/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-,1
https://easybank-landing-page-redo.vercel.app/,1
https://t-msedge.net/,0
https://ywef.github.io/instafreefollowers.github.io/,1
https://www.schedulecallwithqb.com/,1
http://pub-cacc564fbac6477cbae0e53f962ed140.r2.dev/docs.html,1
http://reservation-763465265.asia/p,1
http://mountomsik_logi_usa.godaddysites.com/,1
https://protect-login.com/landing/form/ffbe0764-ea09-41ad-b571-5de3bf4bdccc,1
https://fax-/,1
https://logain-metaimaskk.godaddysites.com/,1
http://bafybeicjb6rkqfk5vift3gvfepgnvvy33tjwon736seucsstcluosndqgy.ipfs.dweb.link/,1
https://expireddomains.com/,0
https://www.whats-sb.vip/,1
https://newsweek.com/,0
https://ngenix.net/,0
http://d12tgvynb5e7un.cloudfront.net/,1
https://mimosawedding.vn/wp-content/themes/mimosa/languages/Antaii/home,1
https://ya.ru/,0
https://run.app/,0
https://nature.com/,0
https://hepsiburada.com/,0
https://xnxx-cdn.com/,0
https://portalofertaparati.com/paga-ofertas/bancolombia/home.html,1
https://vikash-6201.github.io/Amazon_clone/,1
https://comcast.com/,0
https://calm-salad-6b7c.k6af2m3o.workers.dev/24115cb9-ff06-441a-95b1-904710dba695/,1
http://amazonopka.shop/,1
https://life360.com/,0
https://www.whats-pb.vip/,1
https://console-blockfi.godaddysites.com/,1
https://google.ca/,0
https://dnspod.net/,0
https://net-flix-clone-nu.vercel.app/,1
http://webaccess-email.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
https://zong.bitvavorv.top/,1
https://appsflyer.com/,0
https://nic.network/,0
http://www.b208o.xyz/,1
https://alianzas.dev.iprisma.es/wp-includes/Text/dhjquab/xjygm1v/1byagzq/chx01.html,1
https://nesine.com/,0
https://issuu.com/,0
https://whats-ug.vip/,1
https://zlaszo.click/,1
https://vnexpress.net/,0
https://smtptelstraswiftsviewtelstrawebmailsviewswift.framer.website/,1
https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt,1
http://tesla.demo.webernets.online/,1
https://gov.uk-dwperb.xyz/uk/,1
https://gov.uk-dwpefa.bond/uk/,1
https://steamstatic.com/,0
https://wixsite.com/,0
https://gandi-ns.fr/,0
https://sourceforge.net/,0
https://allawnos.com/,0
https://investopedia.com/,0
https://recaptcha.net/,0
https://gameprox.cc/go/y2943364/03b4/,1
https://tsyndicate.com/,0
https://usnews.com/,0
https://guaranteedental.net/xzv/renew/,1
https://sweekardahal.github.io/Amazon-clone/,1
https://theatlantic.com/,0
http://list-mgmt.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
https://service.gov.uk/,0
https://fidelity.com/,0
https://sportradar.com/,0
http://steamcommunnitty.cc/activation=Dor5Fhnm6w/,1
https://ayeshashaikh25.github.io/amazon-/,1
https://reuters.com/,0
https://focus.de/,0
https://whats-zvq.vip/,1
http://site.great-restaurant-deals.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-,1
https://ntsgenesis.ntssoftpro.com/wp-includes/css/tmp/vmw.html,1
https://promocionesunicasparati.com/paga-ofertas/bancolombia/home.html,1
http://tecnologiamedica.mx/cast/xinfini,1
http://3701017999480637756.corporacion-desguridad-deti.mx/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-,1
https://india.com/,0
https://rayjump.com/,0
https://phncdn.com/,0
https://tp-link.com/,0
https://trustweb.vercel.app/,1
https://mimosawedding.vn/wp-content/themes/mimosa/languages/Antaii/home/,1
https://borotti.cc/newtransfer,1
https://telekom.net/,0
http://www.migoubv.sbs/,1
https://bt.co/,0
https://gameprox.cc/go/y264v2/03b4/,1
https://urlz.fr/uOiy,1
https://cnnbrasil.com.br/,0
http://vakifbankonlineislemler.vercel.app/10/5/25,1
https://contextweb.com/,0
https://fiverr.com/,0
https://inmobi.com/,0
https://ilovepdf.com/,0
https://kontur.ru/,0
https://shourajitx.github.io/Freefire/,1
https://onetag-sys.com/,0
http://institutojanekruger.com/vendor/cocur/a/santander/pankki/auth-login/index.php,1
https://namestudio.com/,0
http://www.x49j.xyz/,1
https://mtu.ru/,0
https://varzesh3.com/,0
https://www.tjarjetacredbhd2025.imi.lat/,1
https://rightmove.co.uk/,0
http://m.imqkuc.cn/start.html,1
https://fandom.com/,0
http://myshawacct.codeberg.page/views,1
https://akamaihd.net/,0
https://163.com/,0
https://webmd.com/,0
https://www.netflix-peach-seven.vercel.app/,1
http://gov.uk-dwpens.bond/uk,1
https://unity3d.com/,0
https://nflxvideo.net/,0
https://imgsmail.ru/,0
http://test.currentnewsalerts.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
https://galiciabeneficios.netlify.app/,1
https://urlz.fr/uOrR,1
https://vikashgtcubetech.github.io/netflix-clone/,1
http://https-www_metamask-us.godaddysites.com/,1
https://xiaomi.net/,0
http://byx3g.mobi/,1
http://trhukuktc.net/,1
https://businesswire.com/,0
https://portalofertaflashparati.com/paga-ofertas/bancolombia/dinamicaMano.html,1
https://netflix-clone-eta-ivory.vercel.app/,1
http://wk-20240327-2.pages.dev/,1
http://www.airbnb-clone-farukipekcom.vercel.app/,1
https://app-measurement.com/,0
https://mi.com/,0
http://openseanftoffers.art/assets/notfound,1
https://fast.com/,0
https://pixabay.com/,0
http://lulu.pnckswap.financial/,1
http://gift-cards.cfd/,1
https://mashangyoushu.cn/chx04.html,1
https://mts.ru/,0
https://mozilla.net/,0
https://su89-cdn.net/,0
https://s.team-kg.com/p/osky-rksk/dumiyubm,1
http://palivor360.com/CHECKACCOUNT2025/Sites/index.html,1
https://datadoghq.com/,0
https://sascdn.com/,0
https://okcdn.ru/,0
https://www.whats-kk.vip/,1
http://www.nav.dedyn.io/,1
https://susercontent.com/,0
https://prnewswire.com/,0
http://alertas-de-viaje.mx/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
https://wp.com/,0
https://outlook.com/,0
https://ecosia.org/,0
https://steampowered.com/,0
https://debian.org/,0
https://whats-zvt.vip/,1
https://www.netflix2024.live/,1
https://google.co.uk/,0
http://avmwork.ro/app/TW,1
https://gov.uk-dwpeqf.icu/uk,1
https://netflix-clone-six-pi.vercel.app/,1
http://titanxrbx4all.netlify.app/10/5/25,1
http://ppsk.tap42862ae.cc/,1
http://uaid.tap4309g35.cc/,1
https://afternic.com/,0
https://toloxo.click/,1
https://gnu.org/,0
https://akadns.net/,0
https://tjarjetacredbhd2025.imi.lat/,1
https://dantri.com.vn/,0
https://dnsmadeeasy.com/,0
https://sentry.io/,0
https://whats-zkb.vip/,1
https://theguardian.com/,0
https://gov.uk-dwpdis.qpon/uk/,1
https://uol.com.br/,0
http://aslmatbaa.com/aol/auto/index.html,1
https://metiazmassksign.godaddysites.com/,1
https://qrz.nu/6PRnyR,1
https://dcinside.com/,0
https://vimeo.com/,0
https://playstation.com/,0
https://worldnic.com/,0
https://gov.uk-dwpesz.qpon/uk/,1
https://yandex.net/,0
https://agreement.scanlonchiro.com/,1
https://tiktokcdn-eu.com/,0
https://macromedia.com/,0
https://mti.zoj.mybluehost.me/wp-includes/block-supports/sal/jao/jsek/jzfk/,1
https://g.co/,0
https://youtube-nocookie.com/,0
https://gsmarena.com/,0
https://att-bonus.com.mx/,1
https://foxnews.com/,0
https://midea.com.cn/,0
https://office365.com/,0
https://beian.gov.cn/,0
http://77p.mobi/,1
https://braze.com/,0
http://airbnb-clone-farukipekcom.vercel.app/,1
http://1emy.biz/,1
http://1900894.cc/,1
https://warnerbros.com/,0
https://onelink.me/,0
http://d1h167kqs4nc739l06ag.edoctransfer.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-,1
https://whats-zxf.vip/,1
https://icloud.com/,0
https://tabor.ru/,0
https://testafacil.shop/,1
https://tencent.com/,0
http://www.jlxk-casefb349361.vercel.app/,1
https://www.dd98-casefb721436.vercel.app/,1
https://xtvl.tap11507t4.vip/,1
https://ttdns2.com/,0
https://xvideos.com/,0
http://lcloud.comk54-i7.org/expire,1
https://divar.ir/,0
https://noodlemagazine.com/,0
http://dd98-casefb721436.vercel.app/,1
https://bluehost.com/,0
https://3guq.sap28706z2.cc/,1
https://cspserver.net/,0
https://moloco.com/,0
http://s.team-kg.com/,1
https://ixbt.com/,0
https://substack.com/,0
https://aaplimg.com/,0
https://mlb.com/,0
https://gov.uk-dwpaao.bond/uk,1
https://tripadvisor.com/,0
https://gov.uk-dwpenv.icu/uk,1
http://www.vakifbankonlineislemler.vercel.app/,1
https://s.team-kg.com/p/pujr-dbze/sxmhdsfr,1
https://yahoo.com/,0
https://ci34380-wordpress-tc9cg.tw1.ru/wp-content/plugins/vsndd-jvca/vsndd-jvca/pages/region.php,1
https://adobedtm.com/,0
https://sonyps4customerservice.blogspot.jp/,1
https://zoo.pnckswp.financial/,1
https://teamviewer.com/,0
https://gov.uk-dwpexg.bond/uk/,1
https://www.gglexccvxicaa.com/,1
http://f.digitalmaillane.com/igit/4/7jkqvs8Thspz5o7iysT2u9Tnzabg7ThsxTwumT5iTyTr,1
https://lgtvsdp.com/,0
https://https-dady.github.io/www.jesbook-lofin-clone-page.com,1
https://aws.dev/,0
https://gandi.net/,0
https://edgesuite.net/,0
https://msftconnecttest.com/,0
https://sina.com.cn/,0
https://githubusercontent.com/,0
https://webmailsecure.vercel.app/,1
https://elconfidencial.com/,0
https://dcctraining.admainconsultores.com/images/cox/vmo.html,1
https://php.net/,0
http://sap1482n2e.cc/,1
http://hotelmeneger.github.io/sadwrttqreserv.com,1
https://www.sjsdzl.com/,1
https://azure-devices.net/,0
https://kwai.net/,0
https://washington.edu/,0
https://bbc.com/,0
https://meethue.com/,0
https://1drv.com/,0
https://no-ip.com/,0
https://bing.com/,0
https://bytedns1.com/,0
http://business-for-advertisers-impersonation-claim.pages.dev/,1
https://amazonalexa.com/,0
https://openstreetmap.org/,0
https://goo.gl/,0
http://tecnologiaalgazul.verifytoken.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-,1
https://black-das-blacks-luiza.store/,1
https://queniuaa.com/,0
https://trafficmanager.net/,0
https://workers.dev/,0
https://cpanel.net/,0
https://binance.com/,0
http://www.kysgo.pe/AMM/am/,1
https://hostgator.com.br/,0
https://whats-zve.vip/,1
https://kargo.com/,0
https://readthedocs.io/,0
